length,price_change,max_price,min_price,volatility,avg_volume,trend_slope,normalized_series,segment_id,start_date,end_date,code
6,-0.07746188710341982,24.27,21.9,0.025512688366907215,15892468.666666666,-0.3133333333333332,[1.         0.60759494 0.21940928 0.06329114 0.         0.20675105],12,2024-12-30,2025-01-07,688249
5,0.04578096947935366,23.3,21.9,0.027450715425759425,15401243.0,0.2039999999999999,[0.27142857 0.29285714 0.         0.25714286 1.        ],13,2025-01-08,2025-01-14,688249
8,0.06426056338028173,24.18,22.72,0.007863659216215632,18287376.0,0.1825000000000001,"[0.         0.04109589 0.30136986 0.31506849 0.38356164 0.63013699
 0.94520548 1.        ]",14,2025-01-15,2025-01-24,688249
4,0.04678111587982832,24.39,23.3,0.014177156580152532,22624498.75,0.27249999999999996,[0.         0.33027523 0.97247706 1.        ],15,2025-01-27,2025-02-07,688249
3,0.023198011599005745,24.7,23.69,0.04332816750267601,23917268.0,0.18666666666666623,[0.44554455 0.         1.        ],16,2025-02-10,2025-02-12,688249
3,-0.028297960882230532,24.03,23.1,0.03501885083798352,25293450.0,-0.22666666666666657,[1.        0.        0.2688172],17,2025-02-13,2025-02-17,688249
2,0.05339168490153168,24.07,22.85,,31235316.0,0.6099999999999994,[0. 1.],18,2025-02-18,2025-02-19,688249
3,0.046590427784837,24.71,23.61,0.03235863476302202,31917617.333333332,0.36666666666666714,[0.         0.99090909 1.        ],19,2025-02-20,2025-02-24,688249
2,0.02185567010309283,24.78,24.25,,29604874.0,0.26500000000000057,[0. 1.],20,2025-02-25,2025-02-26,688249
4,-0.041195476575121286,24.76,23.41,0.027646751490837267,25722200.0,-0.2550000000000008,[1.         0.24444444 0.         0.24444444],21,2025-02-27,2025-03-04,688249
2,0.014054514480408786,23.81,23.48,,19699413.0,0.16499999999999915,[0. 1.],22,2025-03-05,2025-03-06,688249
3,-0.0025740025740025193,23.31,23.11,0.010350623502964717,15759451.666666666,-0.019999999999999574,[1.  0.  0.7],23,2025-03-07,2025-03-11,688249
3,-0.0004338394793926925,23.05,22.56,0.030076596185052044,16269247.666666666,-0.0033333333333338544,[1.         0.         0.97959184],24,2025-03-12,2025-03-14,688249
9,-0.03139991277802001,22.95,21.98,0.0078035465651238875,9298394.888888888,-0.07999999999999988,"[0.97938144 1.         0.81443299 0.53608247 0.17525773 0.05154639
 0.         0.05154639 0.2371134 ]",25,2025-03-17,2025-03-27,688249
4,0.010013654984069295,22.19,21.75,0.012861210186022726,6851162.5,0.055000000000000604,[0.5        0.         0.77272727 1.        ],26,2025-03-28,2025-04-02,688249
7,-0.020994979461433173,21.91,18.68,0.07457705561759131,18867402.57142857,-0.06571428571428584,"[1.         0.         0.20433437 0.33436533 0.43962848 0.83591331
 0.85758514]",27,2025-04-03,2025-04-14,688249
7,-0.0033050047214353297,21.18,20.73,0.008114229099771119,9016305.0,-0.01000000000000004,"[1.         0.55555556 0.         0.2        0.4        0.75555556
 0.84444444]",28,2025-04-15,2025-04-23,688249
2,0.011650485436893128,20.84,20.6,,7660084.0,0.11999999999999922,[0. 1.],29,2025-04-24,2025-04-25,688249
4,0.03474903474903487,21.44,20.72,0.007267665824581127,8958670.75,0.1800000000000006,[0.         0.26388889 0.83333333 1.        ],30,2025-04-28,2025-05-06,688249
4,-0.013114754098360708,21.36,20.88,0.01631725360885682,9007403.25,-0.07000000000000028,[0.97916667 1.         0.         0.39583333],31,2025-05-07,2025-05-12,688249
10,-0.028202676864244904,20.97,20.04,0.010345500792219825,5909595.5,-0.059000000000000344,"[0.94623656 1.         0.49462366 0.48387097 0.50537634 0.48387097
 0.39784946 0.30107527 0.         0.31182796]",32,2025-05-13,2025-05-26,688249
3,0.02020699852143914,20.7,20.18,0.02205429073240018,5590257.0,0.13666666666666671,[0.21153846 0.         1.        ],33,2025-05-27,2025-05-29,688249
6,0.04123711340206185,21.21,20.13,0.013230001943221435,8720775.5,0.13999999999999999,[0.22222222 0.         0.18518519 0.62962963 0.91666667 1.        ],34,2025-05-30,2025-06-09,688249
2,0.010679611650485381,20.82,20.6,,10029773.5,0.10999999999999943,[0. 1.],35,2025-06-10,2025-06-11,688249
10,-0.02321083172147004,20.68,19.31,0.014800721214353357,11279684.9,-0.04800000000000004,"[1.         0.83211679 0.65693431 0.59854015 0.22627737 0.
 0.05839416 0.29927007 0.40875912 0.64963504]",36,2025-06-12,2025-06-25,688249
3,0.018592964824120654,20.27,19.9,0.007420671312465592,9424857.0,0.12333333333333367,[0.         0.21621622 1.        ],37,2025-06-26,2025-06-30,688249
6,-0.009881422924901151,20.24,19.78,0.009644264652587988,7026559.5,-0.033333333333333215,[1.         0.45652174 0.45652174 0.32608696 0.         0.56521739],38,2025-07-01,2025-07-08,688249
3,0.02007024586051172,20.33,19.93,0.010612779557684532,7325891.333333333,0.13333333333333286,[0.    0.125 1.   ],39,2025-07-09,2025-07-11,688249
11,0.11325420375865494,22.51,20.22,0.015016975703419037,16123397.272727273,0.20818181818181844,"[0.         0.01310044 0.02183406 0.06113537 0.05676856 0.31877729
 0.68995633 0.93449782 0.9650655  0.98253275 1.        ]",40,2025-07-14,2025-07-28,688249
7,-0.0076473234367971975,22.23,21.57,0.011224384784881187,13888763.142857144,-0.02428571428571453,"[1.         0.90909091 0.34848485 0.         0.22727273 0.28787879
 0.74242424]",41,2025-07-29,2025-08-06,688249
8,0.05034324942791752,22.95,21.52,0.01474283244293534,23403828.5,0.13749999999999973,"[0.23076923 0.11188811 0.11188811 0.         0.34965035 0.39160839
 0.86013986 1.        ]",42,2025-08-07,2025-08-18,688249
2,0.0189929328621908,23.07,22.64,,24252665.0,0.21499999999999986,[0. 1.],43,2025-08-19,2025-08-20,688249
3,0.060130718954248326,24.33,22.95,0.04012196803690918,50564746.666666664,0.4599999999999997,[0.         0.97101449 1.        ],44,2025-08-21,2025-08-25,688249
3,0.05241090146750524,25.1,23.5,0.05852026949522826,54623151.333333336,0.4166666666666667,[0.21875 0.      1.     ],45,2025-08-26,2025-08-28,688249
2,0.025123558484349235,24.89,24.28,,59600452.0,0.3049999999999997,[0. 1.],46,2025-08-29,2025-09-01,688249
4,-0.02169289663972784,23.51,22.22,0.04237100567802386,37509402.0,-0.1275000000000004,[1.         0.89922481 0.         0.60465116],47,2025-09-02,2025-09-05,688249
9,0.04789103690685412,23.85,22.22,0.02080888054398641,29523260.0,0.1211111111111111,"[0.33128834 0.09815951 0.         0.73006135 0.79141104 0.7791411
 0.85276074 0.98159509 1.        ]",48,2025-09-08,2025-09-18,688249
2,0.019940602460755148,24.04,23.57,,29353810.0,0.23499999999999943,[0. 1.],49,2025-09-19,2025-09-22,688249
7,0.6603931409452113,39.7,23.91,0.05666619463172344,103412869.14285715,2.2557142857142862,"[0.         0.11082964 0.27232426 0.56934769 0.61811273 0.69284357
 1.        ]",50,2025-09-23,2025-10-09,688249
2,0.09116647791619475,38.54,35.32,,94103644.0,1.6099999999999994,[0. 1.],51,2025-10-10,2025-10-13,688249
3,0.04844481145059194,38.09,36.33,0.0011831764109838923,67515277.33333333,0.5866666666666683,[0.         0.51136364 1.        ],52,2025-10-14,2025-10-16,688249
7,0.04619718309859157,37.14,33.88,0.03607972825873627,46110905.71428572,0.23428571428571437,"[0.49693252 0.41411043 0.42944785 0.3190184  0.         0.76380368
 1.        ]",53,2025-10-17,2025-10-27,688249
8,-0.0889257111295222,36.21,32.0,0.03063862676399199,40444429.0,-0.40249999999999986,"[1.         0.97862233 0.95724466 0.36342043 0.31591449 0.08788599
 0.         0.23515439]",54,2025-10-28,2025-11-06,688249
5,-0.04461538461538459,32.5,30.34,0.025902679487055505,25012801.2,-0.28999999999999987,[1.         0.90740741 0.39814815 0.         0.3287037 ],55,2025-11-07,2025-11-13,688249
3,0.013486842105263163,30.81,30.4,0.004860977807682203,18133201.0,0.13666666666666671,[0.         0.24390244 1.        ],56,2025-11-14,2025-11-18,688249
6,-0.04271523178807944,30.2,28.04,0.03026586169438838,21286359.0,-0.21499999999999986,[1.         0.77777778 0.         0.2037037  0.1712963  0.40277778],57,2025-11-19,2025-11-26,688249
2,0.10416666666666666,31.8,28.8,,44813744.0,1.5,[0. 1.],58,2025-11-27,2025-11-28,688249
6,0.060784313725490174,32.46,29.87,0.02694717619392604,40641282.0,0.3099999999999999,[0.28185328 0.         0.11969112 0.29343629 0.38223938 1.        ],59,2025-12-01,2025-12-08,688249
2,0.055174563591022546,33.85,32.08,,42313202.0,0.8850000000000016,[0. 1.],60,2025-12-09,2025-12-10,688249
2,0.05227963525835863,34.62,32.9,,55621652.0,0.8599999999999994,[0. 1.],61,2025-12-11,2025-12-12,688249
3,0.0885808978608016,36.13,33.19,0.044947893464643826,52939390.666666664,0.9800000000000016,[0.         0.13605442 1.        ],62,2025-12-15,2025-12-17,688249
3,0.01949152542372895,36.09,35.21,0.021467854778498694,38181911.333333336,0.23000000000000162,[0.21590909 0.         1.        ],63,2025-12-18,2025-12-22,688249
10,0.04871867079695872,37.24,33.19,0.02721479757724176,40679734.4,0.1730000000000004,"[0.57283951 0.5037037  0.24444444 0.20987654 0.0691358  0.04444444
 0.         0.28395062 0.53333333 1.        ]",64,2025-12-23,2026-01-07,688249
3,0.024657534246575304,37.4,36.5,0.009222471124913032,41700201.333333336,0.29999999999999954,[0.         0.23333333 1.        ],65,2026-01-08,2026-01-12,688249
4,0.08044382801664371,38.95,35.6,0.04765376481801745,44292485.0,0.7250000000000014,[0.13432836 0.         0.14029851 1.        ],66,2026-01-13,2026-01-16,688249
3,0.022316684378320836,38.48,37.15,0.03452015644825683,39440602.666666664,0.27999999999999875,[0.36842105 0.         1.        ],67,2026-01-19,2026-01-21,688249
2,0.017027027027027096,37.63,37.0,,36025468.0,0.3150000000000013,[0. 1.],68,2026-01-22,2026-01-23,688249
3,0.10171840354767189,39.75,36.08,0.0003696153072954165,46210666.666666664,1.2233333333333338,[0.         0.49046322 1.        ],69,2026-01-26,2026-01-28,688249
5,-0.03812871822606806,36.98,33.52,0.0552076439362975,36562894.4,-0.2819999999999993,[1.         0.88439306 0.         0.1416185  0.59248555],70,2026-01-29,2026-02-04,688249
4,0.09979633401221996,37.8,34.37,0.034415845564923,41478115.5,0.8574999999999999,[0.         0.09037901 0.81924198 1.        ],71,2026-02-05,2026-02-10,688249
3,0.03307607497243648,37.48,36.28,0.016667998990074675,38073896.666666664,0.3999999999999986,[0.         0.14166667 1.        ],72,2026-02-11,2026-02-13,688249
2,0.012244897959183751,37.2,36.75,,42249471.0,0.22500000000000142,[0. 1.],73,2026-02-24,2026-02-25,688249
7,-0.10585339168490165,36.56,30.87,0.04318510549597848,35846567.428571425,-0.5528571428571435,"[1.         0.82776801 0.48330404 0.11599297 0.         0.30404218
 0.3198594 ]",74,2026-02-26,2026-03-06,688249
2,0.0159225725881985,32.54,32.03,,21843082.0,0.254999999999999,[0. 1.],75,2026-03-09,2026-03-10,688249
2,0.00986740672217084,32.75,32.43,,29786925.0,0.16000000000000014,[0. 1.],76,2026-03-11,2026-03-12,688249
2,0.014930015552099657,32.63,32.15,,34554576.0,0.240000000000002,[0. 1.],77,2026-03-13,2026-03-16,688249
2,0.016655780535597582,31.13,30.62,,25470928.0,0.254999999999999,[0. 1.],78,2026-03-17,2026-03-18,688249
5,-0.03738317757009349,29.96,27.98,0.031053065642736407,23119672.8,-0.2240000000000002,[1.         0.71212121 0.         0.31313131 0.43434343],79,2026-03-19,2026-03-25,688249
2,0.0050107372942017545,28.08,27.94,,16192096.0,0.06999999999999851,[0. 1.],80,2026-03-26,2026-03-27,688249
4,0.06385321100917425,28.99,26.38,0.055050453700811505,31750876.5,0.4349999999999996,[0.33333333 0.         0.78927203 1.        ],81,2026-03-30,2026-04-02,688249
3,0.0671353251318102,30.36,28.31,0.05468303444640615,27268148.666666668,0.6366666666666667,[0.06829268 0.         1.        ],82,2026-04-03,2026-04-08,688249
4,-0.010589013898080752,30.22,29.67,0.011880095814203054,19969473.5,-0.08000000000000007,[1.         0.87272727 0.         0.41818182],83,2026-04-09,2026-04-14,688249
4,0.025059261767693818,30.27,29.53,0.008015621204557302,23203391.5,0.1849999999999996,[0.         0.43243243 0.40540541 1.        ],84,2026-04-15,2026-04-20,688249
2,0.0352042510793757,31.17,30.11,,28297494.0,0.5300000000000011,[0. 1.],85,2026-04-21,2026-04-22,688249
3,0.06171201061712009,32.0,29.65,0.06753964027918143,47127509.333333336,0.6199999999999998,[0.20851064 0.         1.        ],86,2026-04-23,2026-04-27,688249
3,0.076090417064629,33.8,31.41,0.04448725113478665,41753260.0,0.7966666666666656,[0.         0.08368201 1.        ],87,2026-04-28,2026-04-30,688249
2,0.022515761032722903,34.06,33.31,,61387436.0,0.375,[0. 1.],88,2026-05-06,2026-05-07,688249
2,0.08323317307692295,36.05,33.28,,56058256.0,1.384999999999998,[0. 1.],89,2026-05-08,2026-05-11,688249
7,0.19944055944055952,42.88,35.75,0.024198461077198995,73553526.28571428,1.018571428571429,"[0.         0.14586255 0.46984572 0.48667602 0.72230014 0.73913043
 1.        ]",90,2026-05-12,2026-05-20,688249
3,0.1008209338122114,42.91,38.98,0.07052918263377808,72143370.66666667,1.3099999999999998,[0.         0.00508906 1.        ],91,2026-05-21,2026-05-25,688249
2,0.0164383561643837,11.13,10.95,,13521288.5,0.09000000000000075,[0. 1.],0,2024-09-04,2024-09-05,688472
5,0.05843543826578709,11.23,10.55,0.024676287060067484,22254502.0,0.1240000000000002,[0.08823529 0.         0.         0.76470588 1.        ],1,2024-09-06,2024-09-12,688472
4,0.04456824512534823,11.25,10.77,0.005314158840381084,21665793.25,0.1200000000000001,[0.         0.4375     0.79166667 1.        ],2,2024-09-13,2024-09-20,688472
2,0.056880733944954055,11.52,10.9,,38810531.0,0.3099999999999996,[0. 1.],3,2024-09-23,2024-09-24,688472
5,0.4312169312169313,16.23,11.34,0.07607982748489354,59495811.2,0.9780000000000001,[0.         0.03271984 0.14519427 0.53783231 1.        ],4,2024-09-25,2024-10-08,688472
4,0.09045226130653265,15.19,13.93,0.03099062109818307,66090806.0,0.31499999999999995,[0.         0.51587302 0.44444444 1.        ],5,2024-10-09,2024-10-14,688472
7,0.024983119513841946,15.18,13.58,0.04055663810307944,48192566.28571428,0.05285714285714275,[0.76875 0.43125 0.      0.21875 0.4375  0.95625 1.     ],6,2024-10-15,2024-10-23,688472
2,0.10418143160878815,15.58,14.11,,70252900.0,0.7350000000000003,[0. 1.],7,2024-10-24,2024-10-25,688472
7,0.003287310979618602,15.26,14.21,0.0295848260930765,36315584.0,0.007142857142856991,"[0.95238095 0.82857143 0.60952381 0.51428571 0.         0.56190476
 1.        ]",8,2024-10-28,2024-11-05,688472
4,-0.04733333333333339,15.0,13.68,0.06408391774031369,67195832.0,-0.1775000000000002,[1.         0.         0.14393939 0.46212121],9,2024-11-06,2024-11-11,688472
2,0.00990799716914358,14.27,14.13,,33276108.0,0.0699999999999994,[0. 1.],10,2024-11-12,2024-11-13,688472
6,-0.05699855699855694,13.86,12.65,0.03115150819135623,29164242.666666668,-0.13166666666666652,[1.         0.48760331 0.         0.09090909 0.12396694 0.34710744],11,2024-11-14,2024-11-21,688472
8,0.20079999999999998,15.01,12.5,0.009464031294930042,30994375.5,0.31375,"[0.         0.15936255 0.35856574 0.4063745  0.5498008  0.70119522
 0.87649402 1.        ]",12,2024-11-22,2024-12-03,688472
2,0.01361470388019068,14.89,14.69,,29070968.0,0.10000000000000053,[0. 1.],13,2024-12-04,2024-12-05,688472
13,-0.14539249146757685,14.71,12.39,0.015031433326343005,43267005.692307696,-0.16384615384615392,"[0.97413793 1.         0.82327586 0.68965517 0.68534483 0.5
 0.35775862 0.17672414 0.13362069 0.02155172 0.04310345 0.
 0.05603448]",14,2024-12-06,2024-12-24,688472
5,0.01372074253430185,12.56,12.18,0.019092888226729197,23310263.8,0.03399999999999999,[0.55263158 0.15789474 0.         0.         1.        ],15,2024-12-25,2024-12-31,688472
5,-0.02280130293159604,12.28,11.82,0.017838411459450625,20982514.8,-0.05599999999999987,[1.         0.19565217 0.         0.17391304 0.39130435],16,2025-01-02,2025-01-08,688472
4,-0.03195962994112706,11.89,11.17,0.04384181519431918,28660550.0,-0.0950000000000002,[1.         0.         0.29166667 0.47222222],17,2025-01-09,2025-01-14,688472
4,0.01597160603371781,11.45,11.27,0.010188400837625353,25725968.0,0.04499999999999993,[0.         0.55555556 0.16666667 1.        ],18,2025-01-15,2025-01-20,688472
5,-0.0008928571428571239,11.2,10.91,0.01978174657053147,23798407.6,-0.0019999999999999575,[1.         0.         0.79310345 0.68965517 0.96551724],19,2025-01-21,2025-01-27,688472
3,0.016697588126159693,10.96,10.78,0.0013601175399337987,40315230.666666664,0.0600000000000005,[0.         0.55555556 1.        ],20,2025-02-05,2025-02-07,688472
6,-0.03413284132841321,10.84,10.23,0.0300476606998314,39767408.0,-0.061666666666666536,[1.         0.         0.36065574 0.32786885 0.19672131 0.39344262],21,2025-02-10,2025-02-17,688472
2,0.01363193768257065,10.41,10.27,,33674590.0,0.07000000000000028,[0. 1.],22,2025-02-18,2025-02-19,688472
7,0.06165703275529853,11.02,10.28,0.019463793770607488,45026772.28571428,0.09142857142857126,"[0.13513514 0.08108108 0.         0.06756757 0.52702703 0.47297297
 1.        ]",23,2025-02-20,2025-02-28,688472
4,-0.024770642201834822,10.9,10.51,0.017540159978112046,44575578.0,-0.0674999999999999,[1.         0.61538462 0.         0.30769231],24,2025-03-03,2025-03-06,688472
3,0.03431839847473779,10.85,10.49,0.010948264703498028,32203625.333333332,0.11999999999999982,[0.         0.72222222 1.        ],25,2025-03-07,2025-03-11,688472
4,0.0009345794392524826,10.71,10.53,0.016022864318930546,27128050.0,0.002500000000000391,[0.94444444 0.         0.94444444 1.        ],26,2025-03-12,2025-03-17,688472
7,-0.025543992431409607,10.57,10.15,0.010801168015133433,27795021.42857143,-0.038571428571428513,"[1.         0.83333333 0.69047619 0.52380952 0.         0.11904762
 0.35714286]",27,2025-03-18,2025-03-26,688472
4,-0.027531956735496497,10.17,9.73,0.02558365116419509,22128058.0,-0.06999999999999984,[1.         0.79545455 0.         0.36363636],28,2025-03-27,2025-04-01,688472
8,-0.05679513184584166,9.86,8.6,0.0532215021223118,23465916.5,-0.06999999999999984,"[1.         0.94444444 0.         0.27777778 0.34126984 0.51587302
 0.46825397 0.55555556]",29,2025-04-02,2025-04-14,688472
7,0.0,9.28,9.15,0.007973649269948431,12272157.0,0.0,"[1.         0.46153846 0.07692308 0.07692308 0.30769231 0.
 1.        ]",30,2025-04-15,2025-04-23,688472
8,-0.009708737864077655,9.27,8.78,0.021846500224889997,21925633.375,-0.011249999999999982,"[1.         0.95918367 0.95918367 0.12244898 0.         0.08163265
 0.3877551  0.81632653]",31,2025-04-24,2025-05-08,688472
3,0.10765815760266378,9.98,9.01,0.007420621840571157,39790561.333333336,0.32333333333333353,[0.         0.53608247 1.        ],32,2025-05-09,2025-05-13,688472
4,-0.0010384215991694249,9.63,9.38,0.02272290231541207,21108318.5,-0.002500000000000391,[1.   0.   0.32 0.96],33,2025-05-14,2025-05-19,688472
